Sample in Buffer,Sample in Window,TRIGGER,openaars_virtual_top/tg68_ddraddr[25:1],openaars_virtual_top/tg68_cpustate_2[1:0],openaars_virtual_top/tg68_ddrcs,openaars_virtual_top/tg68_cpustate[6:3],openaars_virtual_top/tg68_cuds,openaars_virtual_top/tg68_clds,openaars_virtual_top/tg68_cin[15:0],openaars_virtual_top/tg68_ddrout[15:0],openaars_virtual_top/tg68_ddrena,openaars_virtual_top/tg68_ddrready,openaars_virtual_top/ddr3_dbg_req_rd,openaars_virtual_top/ddr3_dbg_req_be[15:0],openaars_virtual_top/ddr3_dbg_req_addr[31:0],openaars_virtual_top/ddr3_dbg_req_wdata[127:0],openaars_virtual_top/ddr3_dbg_resp_rdata[127:0],openaars_virtual_top/ddr3_dbg_ack_tgl,openaars_virtual_top/ddr3_dbg_bstate[1:0],openaars_virtual_top/ddr3_dbg_sdr_read_req,openaars_virtual_top/ddr3_dbg_sdr_read_ack,openaars_virtual_top/ddr3_dbg_sdr_dat_r[15:0],openaars_virtual_top/ddr3_dbg_sdr_write_req,openaars_virtual_top/ddr3_dbg_sdr_write_ack,openaars_virtual_top/ddr3_dbg_sdr_adr[25:1],openaars_virtual_top/ddr3_dbg_sdr_dat_w[31:0],openaars_virtual_top/ddr3_dbg_sdr_dqm_w[3:0],openaars_virtual_top/g_ddr3_fastram_ila.ddr3_dbg_cdc_state[3:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
2406,2406,0,001c9fb,1,1,4,1,1,0411,0423,0,1,1,0000,00e92d90,00000000000000000000000000000000,03330334034404550455045604550445,1,"B_IDLE",0,0,0333,0,0,07241d9,acc4acc4,c,9
2407,2407,0,001c9fb,1,1,3,1,1,0411,0423,0,1,1,0000,00e92d90,00000000000000000000000000000000,03330334034404550455045604550445,1,"B_IDLE",0,0,0333,0,0,07241d9,acc4acc4,c,9
2408,2408,0,001c9fb,1,1,3,1,1,0411,0423,0,1,1,0000,00e92d90,00000000000000000000000000000000,03330334034404550455045604550445,1,"B_IDLE",0,0,0333,0,0,07241d9,acc4acc4,c,9
2409,2409,0,001c9fb,1,1,1,1,1,0411,0423,0,1,1,0000,00e92d90,00000000000000000000000000000000,03330334034404550455045604550445,1,"B_IDLE",0,0,0333,0,0,07241d9,acc4acc4,c,9
2410,2410,0,001c9fb,1,1,4,1,1,0411,0423,0,1,1,0000,00e92d90,00000000000000000000000000000000,03330334034404550455045604550445,1,"B_IDLE",0,0,0333,0,0,07241d9,acc4acc4,c,9
2411,2411,0,001c9fb,1,1,3,1,1,0411,0423,0,1,1,0000,00e92d90,00000000000000000000000000000000,03330334034404550455045604550445,1,"B_IDLE",0,0,0333,0,0,07241d9,acc4acc4,c,9
2412,2412,0,001c9fb,1,1,3,1,1,0411,0423,0,1,1,0000,00e92d90,00000000000000000000000000000000,03330334034404550455045604550445,1,"B_IDLE",0,0,0333,0,0,07241d9,acc4acc4,c,9
2413,2413,0,001c9fb,1,1,1,1,1,0411,0423,0,1,1,0000,00e92d90,00000000000000000000000000000000,03330334034404550455045604550445,1,"B_IDLE",0,0,0333,0,0,07241d9,acc4acc4,c,9
2414,2414,0,001c9fb,1,1,4,1,1,0411,0423,0,1,1,0000,00e92d90,00000000000000000000000000000000,03330334034404550455045604550445,1,"B_IDLE",0,0,0333,0,0,07241d9,acc4acc4,c,9
2415,2415,0,001c9fb,1,1,3,1,1,0411,0423,0,1,1,0000,00e92d90,00000000000000000000000000000000,03330334034404550455045604550445,1,"B_IDLE",0,0,0333,0,0,07241d9,acc4acc4,c,9
